x
210.7998
211.2708
209.303
208.241
207.697
205.9442
212.6932
212.3282
212.3772
215.4022
213.3882
212.6772
211.9622
210.4254
212.8604
211.4404
213.9584
218.0414
216.4104
217.1614
220.4704
220.0084
219.9644
221.0094
223.9484
220.8866
217.1316
215.5596
216.3596
224.5156
230.4826
235.6926
237.9656
238.4526
239.3896
237.0396
236.2078
233.049
233.51
235.972
238.184
234.804
233.945
232.24
240.795
237.622
236.448
239.352
243.9672
244.5592
240.3202
246.2042
240.3082
237.9682
238.7412
233.7884
233.1094
237.0564
236.9204
238.5454
238.1144
236.8454
237.8484
238.3804
234.3194
237.1944
233.3604
233.6324
234.8044
235.4434
239.3194
245.2584
240.4184
239.0054
238.4544
240.0754
237.6414
236.7364
239.9084
244.5744
247.4924
248.0916
240.6386
240.5416
238.9056
244.4906
240.0976
237.8186
238.7498
237.5228
241.3268
240.3658
244.9308
250.5598
251.9768
256.6788
258.3688
254.6988
254.0338
263.1948
262.8322
264.6372
274.6262
274.8092
284.3052
284.4892
289.3512
289.9542
291.6312
300.8102
300.9452
312.3102
315.4622
321.4132
325.6282
321.5292
324.4722
315.2826
316.5536
314.3446
319.0206
315.3286
322.0346
319.0826
319.5246
306.0466
294.7496
305.7666
309.8256
304.6946
306.0106
308.1536
304.5946
294.7146
293.2306
292.0506
296.7096
289.0058
282.8738
284.4808
297.3668
290.7188
290.1018
283.7838
285.5308
293.3928
285.4248
289.5618
296.4238
303.5848
314.0248
301.7938
304.292
303.497
303.282
301.047
313.381
313.719
320.797
315.6072
316.9282
319.8552
312.7994
311.0294
314.1474
312.3914
315.0886
326.4916
338.2166
336.2498
335.7758
349.6488
351.8208
346.4078
333.3678
340.7928
356.4538
362.889
353.024
349.791
354.166
359.733
348.059
341.469
342.698
338.41
334.7272
336.5422
346.4252
342.3562
351.2862
350.9052
347.2252
339.0112
339.4022
346.7052
345.1152
344.3532
359.5812
361.8534
361.3066
366.9706
378.7296
376.1536
368.5488
359.1038
357.9658
355.1858
349.7698
344.4008
337.8888
329.9138
325.3678
323.2868
320.6548
328.1308
321.4478
319.1908
318.3948
322.5608
323.1428
321.4108
320.5202
325.5512
317.4982
328.2712
334.1262
347.9642
345.0592
348.9692
346.5012
347.0842
350.3032
352.7962
348.1422
349.5612
351.3672
343.3972
335.3442
336.7862
338.7522
340.0022
346.3492
354.1372
360.6632
354.2722
354.3472
351.8042
342.3452
328.3262
333.7372
344.8622
342.8982
350.5982
347.6882
356.4032
359.3232
348.2622
349.4942
355.7402
352.9102
355.8052
352.1612
343.4562
340.2892
334.6892
329.6842
344.9202
335.9142
334.0752
341.9202
334.4352
333.9072
332.8382
327.7458
327.7916
335.0344
328.6594
339.3782
337.1912
336.4152
336.124
334.311
340.089
343.061
344.5688
346.4088
342.2856
336.7566
339.0034
343.8272
338.0772
346.244
353.026
352.8116
355.7006
369.6726
377.6294
383.0872
380.6072
380.7506
384.9364
395.274
397.88
401.74
403.961
398.6648
408.1486
411.0374
421.768
407.854
393.9248
394.6286
398.9874
394.5664
396.587
400.6444
402.3814
409.4012
411.874
413.622
427.4488
421.9936
424.4756
429.4504
426.313
426.862
418.878
412.31
414.325
414.564
414.979
417.725
419.398
438.938
437.748
426.422
433.693
437.276
436.906
446.715
455.802
454.87
453.678
473.51
478.944
477.842
475.619
464.741
472.901
475.693
466.891
475.786
478.542
481.867
487.075
486.375
492.487
482.043
484.096
480.248
483.566
489.392
496.995
497.007
497.203
515.191
508.161
511.927
508.656
507.896
512.425
512.73
508.274
512.791
504.067
521.489
530.504
525.945
530.303
514.479
511.498
510.782
510.094
508.136
510.336
514.706
518.101
522.455
526.516
519.068
523.158
534.306
547.811
554.835
543.836
535.237
549.985
553.58
554.41
542.797
558.063
554.606
548.834
562.255
567.597
581.643
586.844
578.152
573.382
578.363
561.256
565.675
562.035
545.18
562.384
553.587
554.992
547.583
550.247
568.013
551.104
539.055
556.638
534.101
541.603
545.574
538.168
550.998
547.205
536.47
544.419
543.956
556.64
568.832
562.786
564.883
557.613
585.871
572.032
550.694
551.594
563.714
543.557
557.455
574.84
565.263
576.141
567.012
571.737
576.551
573.705
579.433
582.12
562.255
575.834
580.785
566.266
561.901
567.281
554.514
554.885
547.767
548.431
528.11
544.376
547.225
540.845
544.386
558.727
561.42
563.431
566.729
572.868
555.362
552.02
541.721
541.018
549.341
573.973
573.486
572.001
566.979
576.625
557.52
551.175
548.824
553.231
553.776
559.025
543.179
537.524
537.459
535.191
527.588
535.291
549.369
535.225
537.609
531.019
552.125
548.42
553.978
542.49
545.882
550.588
542.492
553.069
562.876
540.909
541.144
556.351
560.766
560.465
552.178
562.224
545.085
531.601
551.967
547.639
537.625
543.095
533.202
550.446
552.332
562.32
566.269
559.731
547.173
544.929
544.683
541.668
547.477
537.675
540.365
538.432
541.773
538.805
525.967
523.478
543.288
533.344
531.855
529.546
538.993
555.43
557.817
567.01
557.531
559.24
562.272
561.997
558.036
559.107
559.256
551.39
549.995
551.219
540.71
538.094
547.741
559.299
560.808
575.951
561.575
550.633
554.987
553.178
547.399
547.972
546.734
533.594
524.346
519.21
508.625
524.061
518.886
523.197
526.773
519.194
511.82
504.572
502.945
513.11
505.362
497.635
504.598
498.125
497.208
497.419
506.702
513.457
518.539
510.276
521.068
522.909
518.401
517.307
523.203
507.649
503.693
506.827
524.618
525.013
519.553
515.249
515.575
508.369
511.289
521.369
512.436
512.861
507.036
502.303
495.109
498.302
492.707
476.833
468.71
480.184
478.929
468.888
468.829
470.109
472.368
466.418
457.845
451.791
453.065
455.687
448.474
458.552
465.325
473.984
468.286
466.4
469.9
476.162
456.931
450.991
468.431
472.158
468.723
468.63
464.334
464.122
460.716
469.022
453
454.361
456.47
451.398
449.515
455.388
467.458
469.417
461.143
471.219
472.203
459.804
448.66
442.717
438.656
445.52
449.198
442.047
443.573
444.97
449.332
467.349
480.923
477.754
472.921
459.698
461.154
460.97
461.79
472.373
464.556
464.853
466.162
464.846
455.241
470.495
459.231
460.849
456.643
443.825
434.015
447.641
447.338
427.664
426.982
422.153
419.885
434.646
428.259
444.515
448.683
455.055
451.111
456.781
466.449
473.798
479.653
469.286
467.932
471.23
471.885
469.005
473.574
468.048
486.868
484.403
471.645
482.961
481.016
481.464
495.97
474.377
481.94
489.497
494.656
505.754
494.159
503.595
513.781
509.114
494.502
505.999
495.04
507.317
510.431
531.176
535.546
514.735
514.956
530.084
524.719
528.119
532.814
541.924
543.841
530.952
536.74
545.201
541.438
544.378
543.976
536.248
527.298
521.057
528.292
530.13
542.629
543.059
537.477
536.629
538.083
549.156
540.261
542.939
554.292
562.291
574.223
573.666
575.532
588.623
595.976
601.002
591.334
590.311
604.284
628.762
633.042
625.319
610.113
604.746
611.427
612
616.977
607.53
624.496
624.146
637.76
653.141
661.594
654.49
656.506
650.124
647.196
655.951
658.965
658.57
643.935
658.877
681.695
680.936
695.151
703.086
688.85
689.102
689.495
692.786
696.279
704.864
691.144
682.542
682.618
685.696
691.284
683.771
683.626
696.03
699.401
706.838
700.19
711.038
714.629
705.309
699.036
690.873
668.987
673.513
692.238
698.449
719.222
710.46
704.994
712.691
697.527
698.855
710.797
713.45
709.206
708.964
706.923
725.48
725.106
712.866
716.636
714.233
707.713
723.977
713.601
714.81
719.72
722.142
722.563
713.844
717.494
738.082
735.252
723.419
718.436
717.365
729.247
750.916
748.961
746.622
747.471
763.856
763.243
777.858
766.992
754.44
746.223
730.066
730.88
756.513
752.73
759.245
768.076
771.819
778.357
781.932
785.73
776.225
770.382
757.783
756.265
763.306
774.982
783.308
793.724
782.38
780.378
761.666
764.363
764.798
760.071
759.238
781.779
791.417
805.525
804.421
798.133
801.071
801.642
797.221
804.02
799.61
812.16
813.748
818.176
820.754
809.824
811.106
821.265
828.811
828.568
825.165
816.677
810.983
808.102
816.668
812.846
807.479
818.599
829.234
837.498
832.292
828.349
826.385
836.418
826.553
822.235
823.669
843.799
843.866
854.916
832.728
819.515
820.121
820.991
832.705
826.659
810.588
815.791
829.771
826.096
822.213
828.525
839.536
835.264
821.431
817.39
831.495
839.849
825.944
827.544
826.752
827.919
827.133
816.012
818.578
799.771
809.093
803.815
821.367
834.995
831.34
831.2
806.705
807.093
812.674
816.528
818.213
807.809
809.666
816.896
823.176
819.159
825.871
812.472
814.198
816.533
801.206
793.759
800.452
790.003
783.081
784.997
782.743
784.195
786.998
773.851
773.691
785.799
793.431
785.741
791.181
785.333
801.957
809.414
793.195
797.436
778.561
788.964
787.1
770.021
787.194
791.348
771.144
755.798
767.454
774.039
760.885
749.386
751.371
762.195
749.837
743.485
735.973
749.869
745.429
733.685
730.004
727.573
736.791
730.248
737.534
731.997
731.241
722.438
726.663
722.851
716.634
718.787
720.736
718.364
711.629
711.3
716.464
725.876
713.755
698.647
688.104
685.533
692.856
697.62
696.838
692.192
696.608
687.609
674.321
673.645
677.281
678.916
672.23
667.613
656.912
645.802
652.911
650.297
636.418
640.323
637.727
632.878
631.584
638.335
638.536
629.988
628.218
615.589
619.33
619.147
613.312
615.134
612.805
600.749
592.811
598.724
596.099
587.02
587.783
598.336
597.523
588.748
582.462
578.825
581.774
585.245
571.13
563.651
568.024
588.784
581.152
569.534
574.468
567.004
563.115
568.298
554.345
545.757
549.259
555.213
532.757
537.144
526.912
531.514
529.859
524.085
514.875
517.471
519.716
512.763
506.507
500.466
498.189
478.415
473.405
471.24
476.696
474.041
469.377
458.719
462.051
460.101
458.104
449.089
450.688
446.606
437.98
435.577
424.485
430.064
431.642
424.371
411.898
402.359
410.832
418.807
419.007
416.269
401.375
392.06
404.331
398.725
388.041
384.923
383.128
379.19
365.58
369.352
373.652
372.796
374.468
359.821
357.312
362.66
356.02
357.769
355.371
354.633
342.154
335.867
330.4
331.284
