compare
2736.0150000000003
2366.53
1975.11
1767.215
1588.26
1204.775
1086.0150010000002
857.650001
423.190001
265.030001
246.545001
224.295001
204.255001
206.54000100000002
210.625001
204.35500100000002
190.88500100000002
167.550001
168.38500100000002
175.305001
174.75000100000003
170.00500100000002
190.25000100000003
202.365001
215.47500100000002
211.20000100000001
211.360001
208.75000100000003
200.645001
201.015001
207.57000100000002
199.390001
200.29000100000002
211.01000100000002
203.21000100000003
198.90000100000003
185.91000100000002
191.060001
197.62500100000003
195.09000100000003
200.76000100000002
208.32500100000001
202.68500100000003
197.830001
201.34500100000002
210.12000100000003
206.610001
183.88000000000002
194.225
195.34
193.615
194.085
185.75
187.62
198.82500000000002
205.165
152.54
147.35
153.63
148.725
140.06
96.64500000000001
98.37
114.64500000000001
158.72500000000002
150.98
139.16
134.43
122.51499999999999
129.94
122.185
125.5
140.44500000000002
150.47000000000003
174.46499999999997
182.6
151.78
198.45499999999998
208.01500000000001
253.03000000000003
202.395
211.675
239.755
237.44
225.895
230.535
230.25
246.45999999999998
221.535
238.175
249.3
320.665
305.185
301.18
286.805
282.31
256.66499999999996
310.255
290.1
340.555
351.76500000000004
255.135
277.06
342.55
263.44
246.67000000000002
272.675
307.57
362.77
326.03
367.90000000000003
334.235
316.47
351.92999999999995
446.99
426.03
469.16999999999996
481.58500000000004
440.21999999999997
423.425
502.845
558.6750000000001
640.22
650.5949999999999
516.745
467.54499999999996
450.57
415.335
478.44500000000005
443.58000000000004
466.63000000000005
669.165
647.6099999999999
541.445
558.2700000000001
560.0
603.23
618.8100000000001
505.70000000000005
541.3850000000001
531.085
494.94000000000005
723.0300000000001
753.5250000000001
723.735
728.105
649.0799999999999
545.725
483.0450000000001
545.4050000000001
679.495
673.225
605.94
533.395
499.985
506.30500000000006
483.32500000000005
460.2300000000001
294.36
149.38500000000002
123.75499999999997
87.345
23.35
135.04999999999998
124.12500000000003
140.23999999999998
154.97999999999993
108.27999999999997
29.550000000000047
23.415000000000056
-28.23000000000004
40.99999999999998
47.845000000000034
58.65499999999998
30.794999999999995
34.26499999999999
40.95999999999999
16.864999999999988
25.1
38.27500000000001
50.65500000000004
111.66500000000002
115.63
120.36000000000004
120.43
139.9
160.80499999999998
173.02
198.60999999999999
220.01
213.525
214.245
218.775
217.545
248.91
233.31
245.28
308.25499999999994
306.63
339.495
322.645
329.365
316.53
323.235
298.58
290.76000000000005
288.295
284.485
332.11
341.475
332.66
355.095
380.095
399.12500000000006
399.47499999999997
387.46999999999997
390.75
386.575
431.62500000000006
423.75000000000006
447.54
469.175
492.31
469.285
455.74
471.245
465.28499999999997
469.075
483.37500000000006
451.34000000000003
452.26500000000004
519.105
513.31
435.91
421.395
494.07
568.135
593.5649999999999
583.5899999999999
576.53
565.44
583.6949999999999
609.4749999999999
606.0649999999999
538.915
530.805
515.26
480.71000000000004
501.82000000000005
488.55000000000007
482.18500000000006
472.36
512.845
482.82000000000005
493.74
541.36
474.09000000000003
427.55500000000006
436.055
380.64500000000004
380.90000000000003
399.95000000000005
415.23
297.48
281.97499999999997
270.305
297.88
288.92
253.98000000000002
232.96500000000003
196.515
185.805
216.3
216.695
168.145
151.75500000000002
161.44
168.75
170.51000000000002
179.89000000000001
177.775
188.015
172.16000000000003
162.55
152.80999999999997
155.29000000000002
143.625
127.68500000000002
130.27999999999997
129.745
135.375
150.78499999999997
136.81
117.81500000000001
108.135
97.11
81.14
89.87000000000002
103.31000000000002
108.15000000000002
113.735
117.31000000000002
105.66000000000001
108.06000000000002
100.74
89.365
91.28500000000001
84.39999999999999
85.23
85.22000000000001
98.74
111.955
109.53000000000002
110.485
102.59000000000002
99.36
85.45
86.955
96.22000000000001
94.455
106.18500000000002
100.93500000000002
106.635
98.795
95.68500000000002
88.90000000000002
77.89
78.30499999999999
74.88499999999999
73.08999999999999
78.40499999999999
84.83
86.19
80.81
68.22999999999999
80.41
82.63999999999999
79.255
84.135
90.34000000000002
81.77
88.25000000000001
96.48
98.615
94.515
91.10000000000001
89.31000000000002
85.455
79.83
111.68499999999999
111.81500000000001
183.34000000000003
176.335
176.42000000000002
212.45000000000002
265.435
232.555
182.81
152.07500000000002
141.175
160.085
145.11
139.185
172.66500000000002
226.385
241.07
207.04000000000002
176.91000000000003
171.145
185.66
160.39
149.63500000000002
141.365
136.435
131.26500000000001
140.635
157.46
182.15000000000003
210.21
264.40500000000003
283.88000000000005
241.90500000000003
224.22500000000002
252.71000000000004
267.7
248.26500000000004
212.97000000000003
244.32999999999998
300.0
239.885
321.485
348.51500000000004
390.825
302.49000000000007
335.625
312.845
292.68
297.57
357.065
293.755
350.48
354.03499999999997
378.69
477.32500000000005
355.47999999999996
344.82000000000005
393.99
343.715
276.15000000000003
265.46999999999997
249.57999999999998
228.07000000000005
214.78000000000003
242.87499999999994
254.96000000000004
211.04
196.26000000000002
204.375
173.805
288.955
408.32000000000005
400.815
335.8099999999999
267.125
361.62999999999994
315.655
157.175
87.36
21.100000000000012
51.71000000000002
56.65000000000002
137.055
269.9050000000001
290.37500000000006
206.72500000000008
188.02999999999997
166.57
25.145000000000028
80.98500000000004
174.98
147.31500000000003
166.54999999999998
208.395
121.01500000000001
91.025
150.645
-2.220000000000004
116.97000000000006
-10.639999999999963
-68.75000000000003
-101.60000000000005
-19.975
11.419999999999982
-36.554999999999986
-36.04999999999999
-46.38000000000001
-120.03500000000004
-92.53500000000004
-74.81500000000001
-110.71500000000005
-50.62000000000002
1.6650000000000063
-46.594999999999985
-56.35000000000004
-62.97000000000004
-29.43499999999996
0.9349999999999881
-30.655000000000015
314.595
307.8
263.96000000000004
250.00500000000002
324.18999999999994
345.725
316.565
388.485
456.245
482.18499999999995
469.5949999999999
536.95
556.005
546.4
555.73
588.44
599.31
568.765
545.275
538.98
541.06
561.8
549.49
550.255
563.56
586.065
559.5799999999999
375.47
403.14500000000004
390.295
383.21500000000003
388.12
358.775
441.49000000000007
386.11000000000007
368.225
415.87
450.125
433.355
457.64
496.85
554.89
555.43
580.98
521.19
479.24999999999994
501.73999999999995
469.18
553.4849999999999
405.225
397.32
391.2
395.03
400.14
379.97499999999997
419.74499999999995
472.00499999999994
498.25500000000005
491.45
533.665
544.0
559.2550000000001
535.0200000000001
476.58
539.3500000000001
488.85499999999996
497.17
459.17
446.90500000000003
436.43
439.465
474.45
531.8149999999999
551.255
588.385
569.9499999999999
537.02
510.54
706.485
710.845
725.02
733.605
688.95
666.425
609.595
593.765
584.235
558.66
603.8050000000001
560.93
302.52500000000003
308.895
307.95
296.595
272.37
304.77000000000004
277.43
251.83000000000004
231.24
233.39500000000004
228.805
215.86
201.58
193.68
199.34
211.295
211.885
202.89
206.57999999999998
202.905
197.63000000000002
205.62
184.60000000000002
157.3
137.375
123.72500000000002
122.66000000000003
131.70000000000002
135.955
125.0
117.905
119.05000000000001
120.47
108.5
96.50999999999999
92.38
97.39
100.53999999999999
103.075
109.285
108.155
104.785
109.22
117.70000000000002
114.5
112.25
116.805
104.315
108.095
118.30000000000001
122.73500000000001
123.935
129.71
116.39000000000001
109.81
112.53999999999999
120.465
126.87499999999999
128.43
131.75000000000003
131.865
115.345
116.585
116.17
121.825
127.92500000000003
123.21000000000002
119.95
134.66
131.94
135.28
122.76
118.81000000000002
125.21999999999998
111.515
104.42999999999999
118.26
131.35999999999999
181.975
146.375
193.66
182.72
187.325
197.39
252.20499999999998
154.84
190.415
151.37
151.365
164.58
177.51
173.535
130.155
185.745
256.89
219.85999999999999
248.045
214.345
282.89000000000004
338.095
284.68
326.08
338.235
333.095
344.66
393.09000000000003
364.26000000000005
246.51000000000002
280.87
213.715
252.33
309.46500000000003
334.68500000000006
350.46500000000003
320.08000000000004
398.585
431.415
373.76
346.34000000000003
319.37
286.26
202.55499999999998
291.39000000000004
338.63500000000005
323.055
268.875
226.60499999999996
250.19
306.25
402.72499999999997
262.615
183.91000000000003
193.52499999999998
355.415
370.40999999999997
350.08500000000004
288.205
241.825
232.15999999999997
201.08999999999997
269.93
225.985
249.81999999999994
264.15
182.70500000000004
199.45
197.20999999999998
224.49
219.58499999999998
207.64
146.125
150.15999999999997
165.89999999999998
164.85500000000005
194.045
202.97500000000005
194.06
142.35499999999996
203.355
138.26000000000002
133.805
130.44500000000002
143.945
278.16499999999996
308.96999999999997
280.32500000000005
349.85999999999996
335.28000000000003
321.005
550.56
475.39
380.8349999999999
440.91999999999996
458.82000000000005
460.55499999999995
400.77
423.15
437.015
525.19
610.4
581.45
613.5649999999999
579.725
604.28
566.33
524.665
518.585
485.05999999999995
469.15
533.875
479.365
438.725
481.28
222.31
166.39500000000004
192.51
160.47
169.23999999999998
169.88500000000002
154.42000000000002
159.81499999999997
173.94499999999996
158.98
211.04500000000002
213.61999999999998
206.765
226.44
201.57500000000002
170.535
173.945
262.705
288.90999999999997
619.475
626.99
611.865
649.5150000000001
697.99
644.1500000000001
633.54
917.435
918.655
975.215
1034.35
1058.055
1021.835
567.38
536.34
476.28999999999996
489.11499999999995
517.905
565.9449999999999
577.2049999999999
530.9549999999999
535.645
590.9350000000001
601.59
587.725
527.005
571.8
606.0699999999999
575.82
506.10499999999996
564.1949999999999
569.215
542.31
540.0749999999999
588.6049999999999
554.05
481.385
452.77
535.06
543.465
573.545
582.6350000000001
573.375
565.655
625.02
564.115
635.745
620.405
556.575
586.035
594.17
614.03
648.315
605.35
565.1899999999999
475.765
504.22499999999997
509.43
503.37499999999994
496.82
446.075
420.81
392.36
391.27
403.3
379.72999999999996
370.32
381.18
369.885
392.33
400.78
402.05999999999995
350.43999999999994
333.755
314.075
324.445
319.79499999999996
283.28499999999997
276.875
288.625
229.27500000000003
211.055
213.485
210.45999999999998
210.555
214.87
222.485
211.58999999999997
205.24
199.515
192.625
172.10500000000002
154.53000000000003
153.72000000000003
139.485
131.10500000000002
120.75500000000001
121.635
120.76
112.08500000000002
92.39500000000002
102.38000000000001
114.27500000000002
112.34500000000001
97.75500000000001
80.44500000000001
77.21500000000002
68.75000000000001
51.495000000000005
49.41
55.269999999999996
58.370000000000005
62.239999999999995
68.40500000000002
69.90000000000002
71.00500000000001
70.75000000000001
69.635
61.364999999999995
70.68500000000002
79.36000000000003
73.71000000000002
69.13000000000001
64.86
64.04
65.28000000000002
63.614999999999995
72.46500000000002
71.58000000000001
71.33000000000001
62.22
58.57000000000002
54.360000000000014
38.935
50.42999999999999
58.73000000000002
54.0
47.209999999999994
46.44
42.644999999999996
50.254999999999995
56.86500000000001
56.985000000000014
59.0
68.95500000000001
75.63000000000002
108.23000000000002
71.76500000000001
72.37000000000002
81.18500000000002
92.80000000000003
86.2
81.415
78.93000000000002
73.69500000000001
96.92500000000003
159.815
135.425
168.37
226.845
231.55
224.195
222.84500000000003
200.175
196.645
191.77
165.23000000000002
169.77
223.995
256.395
222.055
210.125
237.31
281.98
288.36
321.40999999999997
324.68
324.645
501.605
545.625
556.145
584.2950000000001
515.54
538.87
507.625
521.94
582.03
610.055
642.265
694.12
677.55
642.4
625.75
630.0150000000001
644.88
532.1700000000001
533.55
528.9000000000001
530.355
552.63
601.585
619.66
700.915
648.0550000000001
602.86
588.855
595.44
416.13
396.48
403.565
368.44499999999994
430.2149999999999
470.1499999999999
443.04
497.16499999999996
384.03999999999996
281.09000000000003
511.67499999999995
555.53
566.29
579.2
568.955
504.76
471.59
428.455
355.465
428.67999999999995
476.95
754.64
791.915
855.105
510.14000000000004
458.135
428.625
429.94
403.655
390.855
377.77
429.90999999999997
464.90999999999997
225.495
256.735
215.295
236.845
298.535
240.12000000000003
247.47500000000005
216.535
263.1050000000001
247.20999999999995
260.075
228.49499999999998
272.56
297.77
281.24000000000007
294.825
338.555
376.74000000000007
313.915
285.225
297.735
217.11499999999998
252.27000000000004
205.0
148.81500000000003
164.85
205.095
143.33500000000004
128.00000000000006
157.45499999999998
118.84000000000002
123.41499999999998
141.8
141.125
143.13000000000002
118.29
164.065
227.125
240.24499999999995
254.26000000000005
236.70500000000004
193.365
276.17
302.58
224.86999999999998
293.495
245.44499999999996
178.68500000000003
198.385
470.255
415.98500000000007
434.79
443.62
441.67499999999995
482.7800000000001
326.15000000000003
180.58999999999997
171.55
183.93
171.07000000000002
196.27000000000004
250.35000000000002
225.15000000000003
217.35500000000002
251.55999999999995
259.08500000000004
301.235
361.855
427.735
496.31000000000006
418.01
397.10499999999996
389.31
431.64
387.57000000000005
398.415
418.915
457.37
386.38
386.91
373.185
372.375
453.15999999999997
708.03
518.66
451.07499999999993
538.605
545.035
520.145
553.635
572.965
538.04
537.75
516.37
630.63
723.0899999999999
647.3999999999999
916.2
1176.6850000000002
1170.185
1165.52
1055.875
861.6249999999999
737.88
707.865
689.78
709.27
687.585
697.92
715.4
725.785
730.33
680.46
671.74
662.77
647.895
686.8199999999999
658.665
651.7149999999999
645.8
646.72
660.385
417.57
403.82000000000005
395.71500000000003
389.32000000000005
382.65500000000003
635.135
622.71
618.7850000000001
612.245
610.845
608.48
598.525
555.585
526.645
521.865
518.125
510.995
493.675
493.355
226.485
218.35
200.95000000000002
204.735
199.04
199.345
183.25
162.77
148.225
138.85500000000002
142.24
133.08
131.945
138.94
137.415
144.9
129.72
131.04
129.39
131.035
132.755
123.22999999999999
116.64999999999999
118.63499999999999
114.03999999999999
120.09499999999998
130.93
145.0
145.92000000000002
150.055
144.45000000000002
138.99
133.74
129.745
120.50500000000001
132.61
113.99
117.49999999999999
130.52
139.09
123.90000000000002
107.29
111.175
110.02999999999999
102.655
93.015
99.86999999999999
104.52
116.69500000000001
107.88000000000001
99.535
100.80499999999999
100.07
94.96000000000001
97.945
106.91
113.185
118.99000000000001
128.025
127.43
