departure_work_Werk,duration_work_Werk,distance_work_Werk,departure_spare_time_Werk,duration_spare_time_Werk,distance_spare_time_Werk,departure_spare_time_Sonn,duration_spare_time_Sonn,distance_spare_time_Sonn
0.000000044958,0,0.00246913580246914,0.0000044112045691422,0.0123715702445542,0,0.000000026824,0.00115166362985117,0.0029320987654321
0.000000048291,0,0.00148148148148148,0.000004468048,0.0124929633575103,0,0.000000027883,0.00119313815304474,0.00287037037037037
0.000000051858,0,0.000493827160493829,0.000004525545,0.012589925379582,0,0.000000028982,0.00123563054421273,0.00280864197530864
0.000000055672,0,0,0.000004583703,0.0126621206158041,0,0.000000030122,0.00127913898070973,0.00274691358024691
0.00000005975,0,0,0.000004642527,0.0127093974274326,0,0.000000031304,0.00132366008482196,0.00268518518518519
0.000000064109,0,0,0.0000047020250762321,0.0127317894804047,0,0.000000032531,0.00136918887212219,0.00262345679012346
0.000000068767,0,0,0.000004762203,0.0127295146716221,0,0.000000033803,0.0014157187019124,0.00256172839506173
0.000000073743,0,0,0.0000048230666002184,0.0127029717532027,0,0.000000035123,0.00146324122998129,0.0025
0.000000079057,0,0,0.000004884624,0.0126527347149748,0,0.000000036492,0.00151174636390462,0.00243827160493827
0.000000084731,0,0,0.00000494688,0.0125795450242579,0,0.000000037911,0.00156122222111517,0.00237654320987654
0.000000090786,0,0,0.000005009844,0.0124843018585373,0,0.000000039383,0.00161165508996801,0.00231481481481482
0.000000097247,0,0,0.00000507352,0.0123680505001891,0,0.000000040909,0.00166302939402412,0.00225308641975309
0.000000104139,0,0,0.0000051379172706657,0.0122319690922243,0,0.000000042492,0.00171532765977191,0.00219135802469136
0.000000111488,0,0,0.0000052030411085171,0.012077353979495,0,0.000000044132,0.00176853048800171,0.00212962962962963
0.000000119323,0,0,0.000005268899,0.0119056038804138,0,0.000000045833,0.00182261652904297,0.0020679012345679
0.000000127674,0,0,0.000005335498,0.0117182031496341,0,0.000000047596,0.00187756246206704,0.00200617283950617
0.00000013657,0,0,0.000005402845,0.0115167044020595,0,0.000000049423,0.00193334297865124,0.00194444444444444
0.000000146046,0,0,0.000005470946,0.0113027107729152,0,0.000000051317,0.00198993077079114,0.00188271604938272
0.000000156136,0,0,0.000005539811,0.0110778580874518,0,0.00000005328,0.00204729652353821,0.00182098765432099
0.000000166877,0,0,0.000005609444,0.0108437972073447,0,0.000000055314,0.00210540891242978,0.00175925925925926
0.000000178307,0,0,0.000005679854,0.0106021768092954,0,0.000000057422,0.00216423460586616,0.00169753086419753
0.000000190467,0,0,0.000005751048,0.0103546268351555,0,0.000000059605,0.00222373827257749,0.0016358024691358
0.0000002034,0,0,0.000005823034,0.0101027428325919,0,0.000000061868,0.00228388259430918,0.00157407407407407
0.00000021715,0,0,0.000005895818,0.00984807138149113,0,0.000000064212,0.00234462828384021,0.00151234567901235
0.000000231766,0,0,0.000005969408,0.00959209677462719,0,0.00000006664,0.00240593410843354,0.00145061728395062
0.000000247297,0,0,0.0000060438120675158,0.00933622909228285,0,0.000000069155,0.00246775691880124,0.00138888888888889
0.000000263795,0,0,0.000006119037,0.00908179378026279,0,0.000000071761,0.0025300516836502,0.00132716049382716
0.000000281316,0,0,0.000006195091,0.00883002280977998,0,0.000000074459,0.00259277152985663,0.00126543209876543
0.000000299918,0,0,0.000006271981,0.00858204746675603,0,0.000000077253,0.0026558677882988,0.0012037037037037
0.00000031966,0,0,0.000006349715,0.00833889278782197,0,0.000000080147,0.00271929004535887,0.00114197530864198
0.000000340607,0,0,0.000006428301,0.00810147363136269,0,0.000000083143,0.00278298620008476,0.00108024691358025
0.000000362827,0,0,0.000006507747,0.00787059234487337,0,0.000000086245,0.00284690252698321,0.00101851851851852
0.000000386388,0,0,0.00000658806,0.00764693796516994,0,0.000000089457,0.00291098374439461,0.00095679012345679
0.000000411365,0,0,0.000006669248,0.00743108686601388,0,0.000000092782,0.00297517308837948,0.000895061728395062
0.000000437835,0,0,0.00000675132,0.00722350474877896,0,0.000000096223,0.00303941239202564,0.000833333333333333
0.000000465879,0,0,0.000006834283,0.00702454985611552,0,0.000000099786,0.00310364217006392,0.000771604938271605
0.000000495582,0,0,0.000006918146,0.00683447727627738,0,0.000000103473,0.0031678017086591,0.000709876543209876
0.000000527032,0,0,0.000007002916,0.00665344419689561,0,0.000000107289,0.0032318291602218,0.000648148148148149
0.000000560322,0,0,0.000007088602,0.00648151596145997,0,0.000000111238,0.00329566164306607,0.00058641975308642
0.00000059555,0,0,0.0000071752110230531,0.00631867277947186,0,0.000000115325,0.0033592353457168,0.000524691358024691
0.000000632816,0,0,0.0000072627526378989,0.0061648169419641,0,0.000000119553,0.00342248563565059,0.000462962962962963
0.000000672227,0,0,0.000007351235,0.00601978039758851,0,0.000000123927,0.00348534717223397,0.000401234567901235
0.000000713895,0,0,0.000007440666,0.00588333255045171,0,0.000000128453,0.00354775402360353,0.000339506172839506
0.000000757935,0,0,0.000007531054,0.00575518814899735,0,0.000000133135,0.00360963978721363,0.000277777777777778
0.000000804469,0,0,0.000007622407,0.0056350151451327,0,0.000000137978,0.00367093771375952,0.000216049382716049
0.000000853622,0,0,0.000007714735,0.00552244241411015,0,0.000000142987,0.00373158083416655,0.000154320987654321
0.000000905527,0,0,0.0000078080460081925,0.00541706723803044,0,0.000000148167,0.00379150208931985,0.0000925925925925929
0.000000960321,0,0,0.000007902348,0.00531846246887453,0,0.000000153525,0.00385063446219369,0.0000308641975308643
0.0000010181480098119,0,0,0.00000799765,0.00522618330035205,0,0.000000159065,0.00390891111202549,0
0.000001079157,0,0,0.000008093961,0.00513977359125877,0,0.000000164794,0.00396626551016676,0
0.000001143505,0,0,0.0000081912901112669,0.00505877169617605,0,0.000000170718,0.00402263157723125,0
0.000001211353,0,0,0.000008289645,0.00498271577197054,0,0.000000176842,0.00407794382115041,0
0.00000128287,0,0,0.000008389036,0.00491114854044801,0,0.000000183172,0.00413213747573725,0
0.000001358233,0,0,0.00000848947,0.00484362149850686,0,0.000000189717,0.0041851486393522,0
0.000001437623,0,0,0.000008590958,0.00477969857709119,0,0.000000196481,0.00423691441325839,0
0.000001521231,0,0,0.000008693509,0.00471895925906374,0,0.000000203473,0.00428737303924969,0
0.000001609254,0,0,0.00000879713,0.00466100117374878,0,0.000000210699,0.00433646403613146,0
0.000001701899,0,0,0.0000089018326573082,0.00460544219231007,0,0.000000218166,0.0043841283346334,0
0.000001799376,0,0,0.000009007625,0.00455192205333696,0,0.000000225882,0.0044303084103336,0
0.000001901909,0,0,0.000009114516,0.00450010355204794,0,0.000000233855,0.00447494841417577,0
0.000002009726,0,0,0.000009222515,0.00444967332944328,0,0.000000242093,0.00451799430016461,0
0.000002123065,0,0,0.000009331632,0.00440034229962352,0,0.000000250603,0.00455939394983061,0
0.000002242174,0,0,0.000009441876,0.00435184575443067,0,0.000000259394,0.00459909729306197,0
0.000002367307,0,0,0.000009553257273433,0.00430394318466504,0,0.000000268475,0.0046370564249107,0
0.00000249873,0,0,0.000009665784,0.00425641785649148,0,0.000000277855,0.00467322571799014,0
0.000002636716,0,0,0.000009779467,0.00420907618038475,0,0.000000287543,0.00470756193009342,0
0.0000027815496850792,0,0,0.000009894314,0.00416174690818669,0,0.000000297547,0.00474002430667566,0
0.000002933524,0,0,0.0000100103372413361,0.00411428019166341,0,0.000000307878,0.00477057467785848,0
0.000003092944,0,0,0.0000101275446837231,0.00406654653346298,0,0.000000318546,0.00479917754963131,0
0.000003260121,0,0,0.0000102459465833832,0.004018435658676,0,0.000000329561,0.00482580018894263,0
0.00000343538,0,0,0.0000103655527696346,0.00396985533238009,0,0.000000340933,0.00485041270239324,0
0.000003619056,0,0,0.0000104863731235355,0.00392073014568091,0,0.000000352673,0.00487298810826438,0
0.000003811494,0,0,0.0000106084175777984,0.0038710002899129,0,0.000000364791,0.00489350240163541,0
0.000004013049,0,0,0.0000107316961166979,0.00382062033588869,0,0.0000003773,0.0049119346123684,0
0.0000042240908565266,0,0,0.0000108562187759736,0.00376955803243291,0,0.000000390211,0.00492826685576083,0
0.000004444996,0,0,0.0000109819956427276,0.00371779313593951,0,0.000000403536,0.00494248437569262,0
0.000004676156,0,0,0.0000111090368553151,0.00366531628037906,0,0.000000417286,0.0049545755801186,0
0.000004917971,0,0,0.0000112373526032309,0.00361212789507136,0,0.000000431475,0.00496453206878415,0
0.000005170855,0,0,0.0000113669531269888,0.00355823717564088,0,0.000000446116,0.00497234865306825,0
0.000005435234,0,0,0.000011497848717996,0.00350366111189098,0,0.000000461221,0.00497802336788504,0
0.000005711544,0,0,0.0000116300497184208,0.00344842357486731,0,0.000000476805,0.0049815574756028,0
0.000006000234,0,0,0.0000117635665210553,0.0033925544641239,0,0.000000492881,0.00498295546196646,0
0.000006301767,0,0,0.0000118984095691715,0.00333608891514834,0,0.000000509464,0.00498222502403762,0
0.000006616616,0,0,0.0000120345893563711,0.00327906656603165,0,0.000000526568,0.00497937705019347,0
0.000006945268,0,0,0.00001217211642643,0.00322153088176914,0,0.000000544209,0.00497442559225364,0
0.00000728822,0,0,0.0000123110013731359,0.00316352853403541,0,0.000000562401,0.00496738782983077,0
0.000007645983984046,0,0,0.0000124512548401199,0.00310510883387144,0,0.000000581161,0.00495828402702745,0
0.000008019084,0,0,0.0000125928875206822,0.00304632321443867,0,0.000000600506,0.0049471374816284,0
0.000008408056,0,0,0.0000127359101576108,0.00298722476081713,0,0.000000620451,0.00493397446696191,0
0.00000881345,0,0,0.0000128803335429943,0.00292786778373485,0,0.000000641014,0.00491882416662957,0
0.000009235825,0,0,0.0000130261685180282,0.00286830743410131,0,0.000000662212,0.00490171860232687,0
0.000009675757,0,0,0.0000131734259728146,0.0028085993552617,0,0.000000684065,0.00488269255500044,0
0.0000101338316289169,0,0,0.0000133221168461553,0.00274879936998116,0,0.000000706589,0.00486178347960899,0
0.0000106106478636221,0,0,0.0000134722521253386,0.00268896319929593,0,0.000000729804,0.00483903141377615,0
0.0000111068168431618,0,0,0.0000136238428459192,0.00262914621052242,0,0.00000075373,0.00481447888064222,0
0.0000116229619350228,0,0,0.0000137769000914915,0.00256940319188667,0,0.000000778386,0.00478817078624042,0
0.0000121597185829806,0,0,0.000013931434993456,0.00250978815141835,0,0.000000803792,0.00476015431173937,0
0.000012717734150451,0,0,0.0000140874587307793,0.00245035413793912,0,0.000000829971,0.00473047880090897,0
0.0000132976677400164,0,0,0.0000142449825297468,0.00239115308216034,0,0.000000856942,0.00469919564318046,0
0.0000139001899883608,0,0,0.0000144040176637087,0.00233223565608532,0,0.000000884728,0.00466635815268342,0
0.0000145259828358629,0,0,0.0000145645754528191,0.00227365114908407,0,0.000000913352,0.00463202144365307,0
0.0000151757392701187,0,0,0.0000147266672637681,0.00221544735917118,0,0.0000009428369819112,0.00459624230260981,0
0.0000158501630426793,0,0,0.0000148903045095065,0.00215767049816939,0,0.000000973206,0.00455907905772056,0
0.0000165499683583202,0,0,0.000015055498648964,0.00210036510958023,0,0.000001004483,0.00452059144575637,0
0.0000172758795361782,0,0,0.0000152222611867599,0.00204357399811038,0,0.000001036694,0.004480840477065,0
0.0000180286306421262,0,0,0.0000153906036729065,0.00198733816991613,0,0.000001069863,0.00443988829897908,0
0.0000188089650917839,0,0,0.0000155605377025053,0.00193169678273013,0,0.000001104017,0.00439779805808104,0
0.0000196176352236007,0,0,0.0000157320749154362,0.00187668710512464,0,0.000001139182,0.00435463376174449,0
0.0000204554018414826,0,0,0.0000159052269960393,0.00182234448424407,0,0.000001175385,0.00431046013936928,0
0.0000213230337264767,0,0,0.0000160800056727886,0.00176870232140806,0,0.000001212655,0.00426534250372267,0
0.0000222213071170711,0,0,0.0000162564227179593,0.00171579205504528,0,0.000001251019,0.00421934661279319,0
0.0000231510051577136,0,0,0.000016434489947287,0.00166364315046844,0,0.000001290508,0.00417253853255627,0
0.0000241129173152057,0,0,0.0000166142192196193,0.00161228309604381,0,0.000001331151,0.00412498450104169,0
0.0000251078387626776,0,0,0.0000167956224365603,0.00156173740534439,0,0.0000013729785586717,0.00407675079408245,0
0.0000261365697309101,0,0,0.000016978711542107,0.00151202962490624,0,0.000001416022,0.0040279035931132,0
0.000027199914826827,0,0,0.0000171634985222783,0.00146318134723199,0,0.0000014603136552231,0.00397850885537316,0
0.0000282986823190439,0,0,0.000017349995404736,0.00141521222870691,0,0.000001505886,0.00392863218685449,0
0.0000294336833904267,0,0,0.0000175382142583986,0.00136814001210932,0,0.000001552773,0.00387833871832179,0
0.0000306057313576812,0,0,0.0000177281671930466,0.00132198055341165,0,0.000001601008,0.00382769298471218,0
0.0000318156408580661,0,0,0.0000179198663589205,0.00127674785257971,0,0.000001650628,0.00377675880820822,0
0.0000330642270033993,0,0,0.0000181133239463105,0.00123245408808761,0,0.000001701667,0.00372559918525809,0
0.000034352304501602,0,0,0.0000183085521851388,0.00118910965487352,0,0.000001754162,0.00367427617779848,0
0.0000356806867461095,0,0,0.0000185055633445329,0.00114672320546881,0,0.000001808151,0.00362285080891651,0
0.0000370501848735577,0,0,0.0000187043697323924,0.00110530169403872,0,0.000001863673,0.00357138296316701,0
0.0000384616067902438,0,0,0.0000189049836949466,0.00106485042307851,0,0.000001920766,0.00351993129174113,0
0.0000399157561679456,0,0,0.0000191074176163038,0.00102537309251413,0,0.00000197947,0.00346855312266164,0
0.0000414134314097782,0,0,0.000019311683917994,0.000986871850961336,0,0.000002039828,0.00341730437615923,0
0.0000429554245868592,0,0,0.0000195177950585012,0.000949347348902262,0,0.000002101879,0.0033662394853632,0
0.0000445425203466483,0,0,0.0000197257635327898,0.000912798793543444,0,0.000002165668,0.00331541132241869,0
0.0000461754947939292,0,0,0.0000199356018718209,0.00087722400512463,0,0.000002231238,0.00326487113012155,0
0.0000478551143454979,0,0,0.0000201473226420612,0.000842619474453204,0,0.000002298634,0.00321466845914094,0
0.000049582134559726,0,0,0.0000203609384449836,0.000808980421444906,0,0.000002367901,0.0031648511108792,0
0.0000513572989422696,0,0,0.0000205764619165591,0.000776300854457722,0,0.000002439086,0.00311546508599778,0
0.0000531813377293016,0,0,0.0000207939057267402,0.000744573630212338,0,0.000002512236,0.00306655453861837,0
0.0000550549666497488,0,0,0.0000210132825789367,0.000713790514099479,0,0.000002587401,0.00301816173618847,0
0.000056978885668124,0,0,0.0000212346052094819,0.00068394224068167,0,0.00000266463,0.00297032702498186,0
0.0000589537777096522,0,0,0.0000214578863870909,0.000655018574204564,0,0.000002743973,0.00292308880118582,0
0.0000609803073694963,0,0,0.0000216831389123106,0.000627008368940865,0,0.000002825483,0.00287648348750937,0
0.0000630591196079998,0,0,0.0000219103756169607,0.000599899629198046,0,0.000002909212,0.00283054551522969,0
0.0000651908384339689,0,0,0.0000221396093635658,0.000573679568829525,0,0.000002995214,0.00278530731157778,0
0.0000673760655781316,0,0,0.0000223708530447801,0.000548334670097564,0,0.000003083544,0.00274079929234883,0
0.0000696153791590127,0,0,0.0000226041195828018,0.000523850741745045,0,0.000003174259,0.00269704985960857,0
0.000071909332343577,0,0,0.0000228394219287802,0.000500212976142196,0,0.000003267416,0.0026540854043531,0
0.0000742584520050976,0,0,0.0000230767730622135,0.000477406005383448,0,0.000003363074,0.00261193031396707,0
0.0000766632373808118,0,0,0.0000233161859903374,0.000455413956218752,0,0.000003461292,0.0025706069843136,0
0.0000791241587320309,0,0,0.000023557673747506,0.000434220503712818,0,0.000003562131,0.00253013583627852,0
0.0000816416560094744,0,0,0.0000238012493945628,0.000413808923534936,0,0.000003665653,0.00249053533658204,0
0.0000842161375266947,0,0,0.0000240469260182039,0.000394162142791105,0,0.000003771922,0.0024518220226622,0
0.0000868479786445619,0,0,0.0000242947167303312,0.000375262789319248,0,0.000003881002,0.00241401053142711,0
0.0000895375204698672,0,0,0.0000245446346673979,0.000357093239377175,0,0.000003992959,0.00237711363166619,0
0.0000922850685711983,0,0,0.0000247966929897441,0.000339635663661708,0,0.000004107862,0.00234114225990543,0
0.0000950908917153275,0,0,0.0000250509048809245,0.000322872071605974,0,0.0000042257768104655,0.00230610555948691,0
0.0000979552206274385,0,0,0.0000253072835470258,0.000306784353910203,0,0.000004346775,0.00227201092264957,0
0.000100878246778594,0,0,0.0000255658422159767,0.000291354323269525,0,0.000004470928,0.00223886403538558,0
0.00010386012120393,0,0,0.0000258265941368478,0.00027656375327011,0,0.000004598307,0.00220666892484525,0
0.000106900953355124,0,0,0.0000260895525791425,0.000262394415432606,0,0.000004728987,0.00217542800906265,0
0.000110000809990759,0,0,0.0000263547308320801,0.000248828114389097,0,0.000004863044,0.00214514214877462,0
0.000113159714108261,0,0,0.0000266221422038682,0.000235846721186829,0,0.000005000553,0.00211581070110688,0
0.000116377643921143,0,0,0.0000268918000209671,0.000223432204718543,0,0.0000051415940631614,0.00208743157490299,0
0.000119654531885342,0,0,0.0000271637176273449,0.000211566661285616,0,0.000005286246,0.00206000128747474,0
0.000122990263778464,0,0,0.0000274379083837238,0.000200232342306155,0,0.000005434591,0.00203351502255609,0
0.000126384677835819,0,0,0.0000277143856668163,0.000189411680185776,0,0.00000558671,0.002007966689247,0
0.000129837563947116,0,0,0.0000279931628685536,0.000179087312374066,0,0.000005742689,0.00198334898173857,0
0.000133348662917737,0,0,0.0000282742533953043,0.00016924210363459,0,0.000005902613,0.00195965343961618,0
0.000136917665798528,0,0,0.0000285576706670833,0.000159859166560796,0,0.00000606657,0.00193687050854367,0
0.000140544213288028,0,0,0.0000288434281167532,0.000150921880374341,0,0.000006234648,0.00191498960113815,0
0.000144227895211075,0,0,0.0000291315391892148,0.00014241390804609,0,0.000006406939,0.00189399915785206,0
0.000147968250077713,0,0,0.0000294220173405894,0.000134319211783498,0,0.000006583533,0.00187388670768672,0
0.000151764764726303,0,0,0.0000297148760373923,0.000126622066931099,0,0.000006764526,0.00185463892856933,0
0.000155616874054725,0,0,0.0000300101287556957,0.000119307074333549,0,0.000006950012,0.00183624170723387,0
0.000159523960843507,0,0,0.0000303077889802842,0.000112359171213033,0,0.000007140088,0.00181868019845442,0
0.000163485355674682,0,0,0.0000306078702038,0.000105763640614862,0,0.000007334854,0.00180193888348846,0
0.000167500336950132,0,0,0.0000309103859258788,0.0000995061194768068,0,0.000007534409,0.00178600162759643,0
0.000171568131013085,0,0,0.0000312153496522779,0.0000935726053790949,0,0.000007738857,0.00177085173651276,0
0.000175687912376389,0,0,0.000031522774893993,0.0000879494620331121,0,0.000007948301,0.00175647201175286,0
0.000179858804061086,0,0,0.0000318326751663681,0.0000826234235676354,0,0.000008162847,0.00174284480464942,0
0.000184079878048737,0,0,0.0000321450639881943,0.0000775815976719801,0,0.000008382602,0.00172995206902068,0
0.000188350155850809,0,0,0.0000324599548808011,0.0000728114676557062,0,0.000008607676,0.00171777541238236,0
0.000192668609198382,0,0,0.0000327773613671369,0.0000683008934845715,0,0.00000883818,0.00170629614562392,0
0.00019703416085525,0,0,0.0000330972969708417,0.0000640381118522095,0,0.000009074226,0.00169549533107869,0
0.000201445685557416,0,0,0.0000334197752153103,0.0000600117353466043,0,0.000009315931,0.00168535382892615,0
0.000205902011081792,0,0,0.0000337448096227456,0.0000562107507698147,0,0.0000095634097325587,0.00167585234187329,0
0.000210401919446795,0,0,0.0000340724137132039,0.0000526245166686023,0,0.000009816782,0.00166697145807022,0
0.000214944148247369,0,0,0.0000344026010036306,0.0000492427601326446,0,0.0000100761674278342,0.00165869169222333,0
0.000219527392126766,0,0,0.0000347353850068863,0.0000460555729158916,0,0.0000103416891010835,0.00165099352487735,0
0.000224150304387267,0,0,0.0000350707792307649,0.0000430534069353536,0,0.0000106134711717824,0.00164385743984487,0
0.000228811498741828,0,0,0.0000354087971770015,0.0000402270692002143,0,0.0000108916399630764,0.00163726395976964,0
0.000233509551208424,0,0,0.0000357494523402722,0.0000375677162226592,0,0.0000111763237675036,0.00163119367981659,0
0.000238243002148673,0,0,0.0000360927582071842,0.0000350668479602005,0,0.0000114676528625972,0.00162562729948828,0
0.000243010358452094,0.000000000001,0,0.0000364387282552572,0.0000327163013375929,0,0.0000117657595262003,0.0016205456525738,0
0.000247810095867124,0.000000000001,0,0.0000367873759518957,0.0000305082433946668,0,0.0000120707780514812,0.00161592973524223,0
0.000252640661479804,0.000000000001,0,0.0000371387147533521,0.0000284351641045864,0,0.0000123828447616337,0.00161176073229802,0
0.000257500476340772,0.000000000001,0,0.0000374927581036816,0.0000264898689051649,0,0.0000127020980242494,0.00160802004162131,0
0.000262387938240972,0.000000000001,0,0.0000378495194336873,0.0000246654709839611,0,0.0000130286782653459,0.00160468929682077,0
0.000267301424636216,0.000000000001,0,0.0000382090121598569,0.0000229553833559464,0,0.0000133627279830383,0.00160175038813122,0
0.000272239295720484,0.000000000001,0,0.0000385712496832899,0.0000213533107705779,0,0.0000137043917608368,0.0015991854815924,0
0.000277199897647547,0.000000000001,0,0.0000389362453886173,0.0000198532414831562,0,0.0000140538162805578,0.00159697703654883,0
0.000282181565900247,0.000000000002,0,0.0000393040126429107,0.0000184494389233873,0,0.000014411150334831,0.00159510782151454,0
0.000287182628806456,0.000000000002,0,0.0000396745647945843,0.0000171364332921234,0,0.0000147765448391888,0.001593560928449,0
0.000292201411200461,0.000000000002,0,0.0000400479151722865,0.0000159090131153271,0,0.000015150152843721,0.00159231978549373,0
0.000297236238228203,0.000000000003,0,0.0000404240770837843,0.0000147622167824,0,0.0000155321295442805,0.0015913681682211,0
0.000302285439294515,0.000000000003,0,0.0000408030638148381,0.0000136913240941447,0,0.0000159226322932222,0.00159069020944895,0
0.000307347352150178,0.000000000004,0,0.0000411848886280679,0.0000126918478437913,0,0.0000163218206096604,0.00159027040767667,0
0.0003124203271163,0.000000000004,0,0.0000415695647618111,0.0000117595254527295,0,0.0000167298561892283,0.00159009363419913,0
0.000317502731443214,0.000000000005,0,0.0000419571054289719,0.0000108903106808375,0,0.000017146902913322,0.00159014513895664,0
0.00032259295380077,0.000000000006,0,0.0000423475238158618,0.0000100803654296056,0,0.0000175731268578133,0.00159041055517949,0
0.00032768940889655,0.000000000006,0,0.0000427408330810313,0.000009326052,0,0.0000180086963012147,0.00159087590288622,0
0.000332790542218238,0.000000000007,0,0.0000431370463540944,0.000008623923,0,0.000018453781732279,0.00159152759129532,0
