size_distribution_in_100Wp
0
0
0
0
0
0
0
0
0.000108624809906583
0.0000543124049532913
0.000108624809906583
0
0.0000543124049532913
0.000162937214859874
0.000325874429719748
0.000217249619813165
0.000162937214859874
0.000271562024766457
0.000434499239626331
0.000217249619813165
0.000760373669346079
0.000271562024766457
0.000868998479252661
0.000380186834673039
0.000760373669346079
0.00108624809906583
0.00108624809906583
0.000434499239626331
0.00173799695850532
0.00152074733869216
0.00336736910710406
0.00173799695850532
0.00260699543775798
0.0019009341733652
0.00309580708233761
0.00206387138822507
0.00369324353682381
0.00200955898327178
0.00456224201607647
0.00353030632196394
0.0062459265696285
0.00380186834673039
0.00733217466869433
0.00526830328046926
0.0062459265696285
0.00526830328046926
0.00727786226374104
0.00483380404084293
0.00928742124701282
0.00733217466869433
0.0130349771887899
0.0074951118835542
0.0109167933956116
0.00776667390832066
0.00890723441233978
0.0105366065609385
0.00993917010645231
0.0062459265696285
0.0111340430154247
0.00782098631327395
0.0118944166847708
0.00798392352813383
0.00955898327177927
0.00434499239626331
0.00917879643710623
0.0104279817510319
0.00863567238757332
0.00570280252009559
0.00820117314794699
0.00727786226374104
0.0142841625027156
0.00532261568542255
0.0142298500977623
0.00391049315663698
0.0134694764284162
0.00798392352813383
0.0134694764284162
0.00575711492504888
0.015098848577015
0.00559417771018901
0.0199869650228112
0.00868998479252661
0.0155876602215946
0.00907017162719965
0.0126547903541169
0.0102107321312188
0.0165109711058006
0.00581142733000217
0.011188355420378
0.00673473821420812
0.013795350858136
0.00830979795785357
0.0135781012383228
0.00505105366065609
0.0156962850315012
0.00868998479252661
0.0167282207256137
0.00912448403215294
0.0253638931131871
0.019009341733652
0.0378014338474908
0.0139582880729959
0.00581142733000217
0.0126004779491636
0.00651748859439496
0.00803823593308712
0.0104822941559852
0.00380186834673039
0.0114056050401912
0.00456224201607647
0.0115685422550511
0.00445361720616989
0.00744079947860091
0.00782098631327395
0.00678905061916142
0.00852704757766674
0.00260699543775798
0.00640886378448838
0.00787529871822724
0.00336736910710406
0.0143927873126222
0.00238974581794482
0.0106995437757984
0.00206387138822507
0.00515967847056268
0.0105909189658918
0.00570280252009559
0.00570280252009559
0.00412774277645014
0.0043993048012166
0.00912448403215294
0.00336736910710406
0.0062459265696285
0.00608298935476863
0.00401911796654356
0.0062459265696285
0.00401911796654356
0.00526830328046926
0.00570280252009559
0.00233543341299153
0.00700630023897458
0.00342168151205735
0.00369324353682381
0.00304149467738431
0.00695198783402129
0.00228112100803824
0.0043993048012166
0.00358461872691723
0.00608298935476863
0.00238974581794482
0.0272648272865522
